station,date,depth_m,flag,parameter,value,depth.measurement,sitetype,datasource
200,2003-08-18,2,NA,DO_mgl,7.58,actual,pelagic,LMP DO
200,2012-08-20,6,NA,DO_mgl,8.229999999999999,actual,pelagic,LMP DO
200,2004-07-26,19,NA,DO_mgl,7.63,actual,pelagic,LMP DO
200,2012-08-20,4,NA,DO_mgl,8.28,actual,pelagic,LMP DO
200,1999-09-20,20,NA,DO_pctsat,46,actual,pelagic,LMP DO
200,2011-05-31,15,NA,DO_mgl,10.629999999999999,actual,pelagic,LMP DO
200,1999-09-20,16,NA,DO_pctsat,55,actual,pelagic,LMP DO
200,2010-09-13,14,NA,temp_C,12.2,actual,pelagic,LMP DO
200,2009-09-01,16,NA,temp_C,10.9,actual,pelagic,LMP DO
200,2004-06-21,3,NA,DO_mgl,10.32,actual,pelagic,LMP DO
200,2011-05-31,13,NA,DO_mgl,10.6,actual,pelagic,LMP DO
200,1991-08-27,13.5,NA,DO_mgl,6.6,actual,pelagic,LMP DO
200,1997-06-02,10,NA,temp_C,8.8,actual,pelagic,LMP DO
200,2010-06-02,4,NA,temp_C,19.8,actual,pelagic,LMP DO
200,1991-05-28,9.5,NA,DO_pctsat,99,actual,pelagic,LMP DO
200,2004-06-21,5,NA,DO_mgl,10.209999999999999,actual,pelagic,LMP DO
200,1995-08-10,19,NA,temp_C,9.3,actual,pelagic,LMP DO
200,1997-06-02,8,NA,temp_C,9.1,actual,pelagic,LMP DO
200,2005-08-22,13,NA,temp_C,10.4,actual,pelagic,LMP DO
200,1996-09-04,11,NA,DO_mgl,6,actual,pelagic,LMP DO
200,2000-08-13,2,NA,DO_mgl,8.8,actual,pelagic,LMP DO
200,2010-07-12,17,NA,DO_mgl,6.470000000000001,actual,pelagic,LMP DO
200,2010-07-12,16,NA,DO_mgl,6.73,actual,pelagic,LMP DO
200,2010-07-12,15,NA,DO_mgl,6.6899999999999995,actual,pelagic,LMP DO
200,2019-06-17,15.986,NA,temp_C,9.6,actual,pelagic,LMP DO
200,1995-06-16,18,NA,temp_C,8.5,actual,pelagic,LMP DO
200,1997-06-02,4,NA,DO_pctsat,101,actual,pelagic,LMP DO
200,2015-06-22,14,NA,DO_pctsat,86.7,actual,pelagic,LMP DO
200,1989-07-25,6,NA,temp_C,20.4,actual,pelagic,LMP DO
200,1994-06-14,8,NA,DO_pctsat,95,actual,pelagic,LMP DO
200,2015-06-22,18,NA,DO_pctsat,85.1,actual,pelagic,LMP DO
200,2018-06-18,0.5,NA,temp_C,21.1,actual,pelagic,LMP DO
200,2012-08-20,11,NA,DO_mgl,6.619999999999999,actual,pelagic,LMP DO
200,2007-09-11,2,NA,DO_pctsat,102,actual,pelagic,LMP DO
200,2000-07-24,17,NA,temp_C,10.2,actual,pelagic,LMP DO
200,2015-09-21,4,NA,DO_pctsat,99.5,actual,pelagic,LMP DO
200,2001-06-25,13,NA,DO_pctsat,99.3,actual,pelagic,LMP DO
200,2004-08-23,14,NA,DO_mgl,6.01,actual,pelagic,LMP DO
200,2010-06-02,2,NA,DO_mgl,8,actual,pelagic,LMP DO
200,2017-06-20,6,NA,temp_C,20.8,actual,pelagic,LMP DO
200,1996-09-04,0.5,NA,temp_C,22.5,actual,pelagic,LMP DO
200,1994-08-17,10,NA,DO_pctsat,87,actual,pelagic,LMP DO
200,2010-09-13,13,NA,DO_mgl,4.9,actual,pelagic,LMP DO
200,1999-09-20,21,NA,DO_pctsat,35,actual,pelagic,LMP DO
200,1991-07-30,10,NA,DO_pctsat,110,actual,pelagic,LMP DO
200,2004-07-26,15,NA,DO_mgl,8.88,actual,pelagic,LMP DO
200,2000-08-13,11,NA,DO_mgl,7,actual,pelagic,LMP DO
200,2001-06-25,18,NA,DO_mgl,11.2,actual,pelagic,LMP DO
200,2016-09-28,7,NA,temp_C,19.4,actual,pelagic,LMP DO
200,2019-09-30,22.251,NA,DO_mgl,2.3299999999999996,actual,pelagic,LMP DO
200,2001-08-21,13,NA,temp_C,9.7,actual,pelagic,LMP DO
200,2005-08-22,15,NA,temp_C,10.1,actual,pelagic,LMP DO
200,2004-06-21,2,suspect,DO_mgl,11.67,actual,pelagic,LMP DO
200,1995-08-10,21,NA,temp_C,9.2,actual,pelagic,LMP DO
200,2010-08-17,5,NA,DO_mgl,8.15,actual,pelagic,LMP DO
200,2012-05-23,15,NA,temp_C,9.5,actual,pelagic,LMP DO
200,1999-09-20,11,NA,DO_pctsat,95,actual,pelagic,LMP DO
200,2017-06-20,18,NA,temp_C,9.6,actual,pelagic,LMP DO
200,2017-06-20,19,NA,temp_C,9.6,actual,pelagic,LMP DO
200,1991-08-27,13,NA,DO_mgl,7.7,actual,pelagic,LMP DO
200,2007-09-11,14,NA,temp_C,11.1,actual,pelagic,LMP DO
200,2019-10-15,12.956000000000001,NA,temp_C,13.4,actual,pelagic,LMP DO
200,2012-08-20,6,NA,DO_pctsat,102.1,actual,pelagic,LMP DO
200,1990-08-28,3,NA,DO_pctsat,101,actual,pelagic,LMP DO
200,1995-08-10,23,NA,DO_pctsat,44,actual,pelagic,LMP DO
200,1997-06-02,6,NA,DO_pctsat,97,actual,pelagic,LMP DO
200,2014-08-19,15,NA,DO_pctsat,61.7,actual,pelagic,LMP DO
200,2016-08-23,6,NA,temp_C,23.3,actual,pelagic,LMP DO
200,2018-06-18,2,NA,temp_C,20.7,actual,pelagic,LMP DO
200,1996-07-02,22.5,NA,temp_C,8.9,actual,pelagic,LMP DO
200,1998-09-09,18,NA,temp_C,10,actual,pelagic,LMP DO
200,1994-08-03,3,NA,temp_C,25,actual,pelagic,LMP DO
200,2012-05-23,0.5,NA,temp_C,20.3,actual,pelagic,LMP DO
200,2008-06-03,1,NA,DO_pctsat,106.8,actual,pelagic,LMP DO
200,1994-06-14,5,NA,DO_pctsat,100,actual,pelagic,LMP DO
200,2004-07-26,9,NA,temp_C,17.8,actual,pelagic,LMP DO
200,1994-06-14,3,NA,DO_pctsat,95,actual,pelagic,LMP DO
200,2012-08-20,13,NA,DO_mgl,5.319999999999999,actual,pelagic,LMP DO
200,2010-07-12,13,NA,temp_C,11.4,actual,pelagic,LMP DO
200,1999-07-01,7,NA,temp_C,18,actual,pelagic,LMP DO
200,1994-08-17,11,NA,DO_pctsat,74,actual,pelagic,LMP DO
200,2010-06-02,16,NA,temp_C,10.4,actual,pelagic,LMP DO
200,2010-06-02,15,NA,temp_C,10.5,actual,pelagic,LMP DO
200,1999-09-20,22,NA,DO_pctsat,35,actual,pelagic,LMP DO
200,2003-08-18,3,NA,DO_mgl,7.6899999999999995,actual,pelagic,LMP DO
200,2004-07-26,17,NA,DO_mgl,7.6899999999999995,actual,pelagic,LMP DO
200,2014-09-15,13,NA,DO_pctsat,49.8,actual,pelagic,LMP DO
200,2000-08-13,14,NA,DO_mgl,5.5,actual,pelagic,LMP DO
200,2017-09-18,19,NA,temp_C,10.7,actual,pelagic,LMP DO
200,2017-09-18,18,NA,temp_C,10.8,actual,pelagic,LMP DO
200,2011-05-31,14,NA,DO_mgl,10.639999999999999,actual,pelagic,LMP DO
200,1996-07-24,20,NA,temp_C,9.5,actual,pelagic,LMP DO
200,2000-08-13,8,NA,DO_mgl,8.3,actual,pelagic,LMP DO
200,1996-07-24,19,NA,temp_C,9.5,actual,pelagic,LMP DO
200,2004-06-21,6,NA,DO_mgl,9.98,actual,pelagic,LMP DO
200,1997-07-22,24,NA,DO_mgl,4.6,actual,pelagic,LMP DO
200,2011-06-21,3,NA,DO_mgl,9.07,actual,pelagic,LMP DO
200,1997-06-02,11,NA,temp_C,8.5,actual,pelagic,LMP DO
200,1997-07-22,20,NA,DO_mgl,5,actual,pelagic,LMP DO
200,1995-08-10,18,NA,temp_C,9.4,actual,pelagic,LMP DO
200,2005-08-22,9,NA,temp_C,13.4,actual,pelagic,LMP DO
200,2010-06-02,1,NA,temp_C,21.1,actual,pelagic,LMP DO
200,1987-07-01,12.5,NA,DO_pctsat,83,actual,pelagic,LMP DO
200,1987-07-01,12,NA,DO_pctsat,84,actual,pelagic,LMP DO
200,2019-10-15,0.43300000000000005,NA,temp_C,14.7,actual,pelagic,LMP DO
200,1995-06-16,19,NA,temp_C,8.5,actual,pelagic,LMP DO
200,1994-09-14,2,NA,temp_C,17.3,actual,pelagic,LMP DO
200,1999-09-20,2,NA,DO_pctsat,98,actual,pelagic,LMP DO
200,1997-06-02,3,NA,DO_pctsat,101,actual,pelagic,LMP DO
200,2017-06-20,8,NA,DO_mgl,9.09,actual,pelagic,LMP DO
200,1997-06-02,2,NA,DO_pctsat,102,actual,pelagic,LMP DO
200,2001-07-23,13,NA,temp_C,9.5,actual,pelagic,LMP DO
200,2015-07-20,1,NA,DO_pctsat,104.5,actual,pelagic,LMP DO
200,2001-07-23,11,NA,temp_C,10.5,actual,pelagic,LMP DO
200,2012-06-19,7,NA,DO_mgl,9.229999999999999,actual,pelagic,LMP DO
200,2015-06-22,12,NA,DO_pctsat,90.4,actual,pelagic,LMP DO
200,2015-06-22,9,NA,DO_pctsat,98.8,actual,pelagic,LMP DO
200,2017-07-18,15,NA,temp_C,10.4,actual,pelagic,LMP DO
200,2003-08-18,8,NA,DO_mgl,10.03,actual,pelagic,LMP DO
200,2012-06-19,2,NA,DO_mgl,8.69,actual,pelagic,LMP DO
200,2017-06-20,5,NA,temp_C,20.9,actual,pelagic,LMP DO
200,1999-09-20,17,NA,temp_C,10.5,actual,pelagic,LMP DO
200,1993-06-13,7,NA,DO_mgl,9.6,actual,pelagic,LMP DO
200,1996-07-02,17,NA,temp_C,9,actual,pelagic,LMP DO
200,2004-09-20,10,NA,temp_C,18.5,actual,pelagic,LMP DO
200,2000-07-24,13,NA,temp_C,11.7,actual,pelagic,LMP DO
200,2004-07-26,16,NA,DO_mgl,8.91,actual,pelagic,LMP DO
200,2004-07-26,14,NA,DO_mgl,8.92,actual,pelagic,LMP DO
200,2019-09-30,22.123,NA,DO_mgl,2.3499999999999996,actual,pelagic,LMP DO
200,2000-08-13,13,NA,DO_mgl,5.6,actual,pelagic,LMP DO
200,1997-07-22,2,NA,temp_C,21.4,actual,pelagic,LMP DO
200,1999-09-20,14,NA,DO_pctsat,74,actual,pelagic,LMP DO
200,2006-05-31,10,NA,DO_pctsat,109.8,actual,pelagic,LMP DO
200,2012-05-23,16,NA,temp_C,9.5,actual,pelagic,LMP DO
200,2009-09-01,18,NA,temp_C,10.5,actual,pelagic,LMP DO
200,1995-07-13,8,NA,temp_C,16.5,actual,pelagic,LMP DO
200,2010-09-13,13,NA,temp_C,12.8,actual,pelagic,LMP DO
200,1996-07-24,18,NA,temp_C,9.5,actual,pelagic,LMP DO
200,2004-06-21,0.5,NA,DO_mgl,9.53,actual,pelagic,LMP DO
200,1994-09-14,5,NA,DO_pctsat,96,actual,pelagic,LMP DO
200,1999-06-07,5,NA,DO_mgl,9,actual,pelagic,LMP DO
200,2001-07-23,19,NA,temp_C,8.5,actual,pelagic,LMP DO
200,1994-09-14,3,NA,DO_pctsat,96,actual,pelagic,LMP DO
200,2015-06-22,16,NA,temp_C,8.2,actual,pelagic,LMP DO
200,1991-08-27,10,NA,DO_mgl,8.4,actual,pelagic,LMP DO
200,1994-08-03,15,NA,temp_C,10,actual,pelagic,LMP DO
200,2003-08-18,9,NA,DO_pctsat,106.9,actual,pelagic,LMP DO
200,2003-08-18,8,NA,DO_pctsat,106.1,actual,pelagic,LMP DO
200,2015-06-22,19,NA,DO_pctsat,83.6,actual,pelagic,LMP DO
200,1994-09-14,0.5,NA,temp_C,17.5,actual,pelagic,LMP DO
200,2010-08-17,3,NA,temp_C,23.4,actual,pelagic,LMP DO
200,1991-07-30,5,NA,DO_mgl,8,actual,pelagic,LMP DO
200,1991-07-30,4,NA,DO_mgl,8,actual,pelagic,LMP DO
200,2006-10-09,26,NA,temp_C,9.8,actual,pelagic,LMP DO
200,2007-09-11,1,NA,DO_pctsat,99,actual,pelagic,LMP DO
200,2000-07-24,18,NA,temp_C,10.2,actual,pelagic,LMP DO
200,2017-06-20,1,NA,temp_C,21.2,actual,pelagic,LMP DO
200,2001-06-25,14,NA,DO_pctsat,97.7,actual,pelagic,LMP DO
200,2004-07-26,6,NA,temp_C,21.9,actual,pelagic,LMP DO
200,2015-09-21,6,NA,DO_pctsat,98.9,actual,pelagic,LMP DO
200,1999-09-20,18,NA,temp_C,10.2,actual,pelagic,LMP DO
200,1989-08-30,5,NA,temp_C,19.8,actual,pelagic,LMP DO
200,2004-09-20,14,NA,temp_C,11.7,actual,pelagic,LMP DO
200,2017-06-20,4,NA,temp_C,20.9,actual,pelagic,LMP DO
200,2003-08-18,6,NA,DO_mgl,7.54,actual,pelagic,LMP DO
200,2006-05-31,14,NA,temp_C,10.2,actual,pelagic,LMP DO
200,1993-05-30,2,NA,temp_C,12,actual,pelagic,LMP DO
200,2000-08-13,12,NA,DO_mgl,6.2,actual,pelagic,LMP DO
200,2014-09-15,14,NA,DO_pctsat,48,actual,pelagic,LMP DO
200,2001-08-21,16,NA,temp_C,8.9,actual,pelagic,LMP DO
200,2010-10-05,11,NA,temp_C,16.7,actual,pelagic,LMP DO
200,2001-08-21,12,NA,temp_C,10.4,actual,pelagic,LMP DO
200,2004-06-21,10,NA,DO_mgl,10.55,actual,pelagic,LMP DO
200,1995-08-10,20,NA,temp_C,9.3,actual,pelagic,LMP DO
200,2012-06-19,13,NA,DO_pctsat,74.2,actual,pelagic,LMP DO
200,2019-09-30,13.009,NA,DO_mgl,4.24,actual,pelagic,LMP DO
200,2001-09-17,3,NA,DO_mgl,8.5,actual,pelagic,LMP DO
200,2001-09-17,2,NA,DO_mgl,8.4,actual,pelagic,LMP DO
200,2001-09-17,1,NA,DO_mgl,8.3,actual,pelagic,LMP DO
200,2001-09-17,0.5,NA,DO_mgl,8.2,actual,pelagic,LMP DO
200,1996-09-04,12,NA,DO_mgl,5.4,actual,pelagic,LMP DO
200,1987-05-29,10,NA,temp_C,9,actual,pelagic,LMP DO
200,2003-08-18,10,NA,temp_C,13.9,actual,pelagic,LMP DO
200,1996-09-04,10,NA,DO_mgl,6.7,actual,pelagic,LMP DO
200,2015-07-20,0.5,NA,temp_C,25.4,actual,pelagic,LMP DO
200,1991-07-30,8,NA,DO_mgl,8.6,actual,pelagic,LMP DO
200,1999-09-20,4,NA,DO_pctsat,97,actual,pelagic,LMP DO
200,1994-08-03,13,NA,temp_C,10,actual,pelagic,LMP DO
200,1991-07-30,6.5,NA,DO_mgl,8,actual,pelagic,LMP DO
200,2012-06-19,10,NA,DO_mgl,8.96,actual,pelagic,LMP DO
200,1991-07-30,6,NA,DO_mgl,8.1,actual,pelagic,LMP DO
200,1986-07-03,5,NA,DO_mgl,9.2,actual,pelagic,LMP DO
200,1992-08-28,14,NA,DO_mgl,7,actual,pelagic,LMP DO
200,1986-07-03,0.5,NA,DO_mgl,9.4,actual,pelagic,LMP DO
200,1994-06-14,6,NA,DO_pctsat,99,actual,pelagic,LMP DO
200,2010-07-12,1,NA,DO_mgl,7.74,actual,pelagic,LMP DO
200,1996-05-22,18,NA,DO_mgl,11,actual,pelagic,LMP DO
200,2007-10-15,19,NA,DO_pctsat,37.3,actual,pelagic,LMP DO
200,1992-07-01,5,NA,temp_C,19.2,actual,pelagic,LMP DO
200,1997-06-02,13,NA,DO_mgl,11,actual,pelagic,LMP DO
200,2004-09-20,15,NA,temp_C,11.4,actual,pelagic,LMP DO
200,2012-08-20,14,NA,DO_mgl,5.28,actual,pelagic,LMP DO
200,2010-06-02,17,NA,temp_C,10.3,actual,pelagic,LMP DO
200,2004-08-23,6,NA,DO_mgl,8.16,actual,pelagic,LMP DO
200,1997-06-02,2,NA,DO_mgl,11.3,actual,pelagic,LMP DO
200,2000-08-13,3,NA,DO_pctsat,99,actual,pelagic,LMP DO
200,2006-05-31,12,NA,temp_C,10.3,actual,pelagic,LMP DO
200,2011-05-31,17,NA,DO_mgl,10.639999999999999,actual,pelagic,LMP DO
200,2012-09-17,10,NA,DO_pctsat,75.5,actual,pelagic,LMP DO
200,2011-05-31,16,NA,DO_mgl,10.629999999999999,actual,pelagic,LMP DO
200,2001-08-21,17,NA,temp_C,9,actual,pelagic,LMP DO
200,1999-09-20,15,NA,DO_pctsat,63,actual,pelagic,LMP DO
200,1992-07-29,3,NA,DO_mgl,8,actual,pelagic,LMP DO
200,2004-06-21,11,NA,DO_mgl,10.42,actual,pelagic,LMP DO
200,2010-09-13,15,NA,temp_C,11.9,actual,pelagic,LMP DO
200,1995-08-10,22,NA,temp_C,9.2,actual,pelagic,LMP DO
200,2010-08-17,9,NA,DO_mgl,9.4,actual,pelagic,LMP DO
200,1993-06-13,13,NA,DO_mgl,9.7,actual,pelagic,LMP DO
200,2014-06-09,15,NA,DO_pctsat,88.3,actual,pelagic,LMP DO
200,2016-06-21,3,NA,temp_C,21,actual,pelagic,LMP DO
200,2016-06-21,9,NA,temp_C,15,actual,pelagic,LMP DO
200,2005-08-22,12,NA,temp_C,10.9,actual,pelagic,LMP DO
200,2005-08-22,10,NA,temp_C,12.2,actual,pelagic,LMP DO
200,1998-06-16,8,NA,DO_mgl,11.5,actual,pelagic,LMP DO
200,1990-08-28,3,NA,temp_C,23.1,actual,pelagic,LMP DO
200,1990-08-28,1,NA,temp_C,23.3,actual,pelagic,LMP DO
200,2003-08-18,10,NA,DO_pctsat,103,actual,pelagic,LMP DO
200,2001-08-21,6,NA,temp_C,23.4,actual,pelagic,LMP DO
200,1999-09-20,18,NA,DO_mgl,5.6,actual,pelagic,LMP DO
200,2000-07-24,14,NA,DO_mgl,6.6,actual,pelagic,LMP DO
200,1993-06-13,2,NA,DO_pctsat,93,actual,pelagic,LMP DO
200,2010-08-17,4,NA,temp_C,23.4,actual,pelagic,LMP DO
200,2001-07-23,14,NA,temp_C,9.1,actual,pelagic,LMP DO
200,2006-05-31,15,NA,DO_mgl,12.719999999999999,actual,pelagic,LMP DO
200,2001-08-21,4,NA,DO_pctsat,78.5,actual,pelagic,LMP DO
200,2001-08-21,3,NA,DO_pctsat,79.9,actual,pelagic,LMP DO
200,1996-07-02,22,NA,temp_C,8.9,actual,pelagic,LMP DO
200,1996-07-02,21,NA,temp_C,8.9,actual,pelagic,LMP DO
200,2004-08-23,15,NA,DO_mgl,6.819999999999999,actual,pelagic,LMP DO
200,2015-09-21,7,NA,DO_pctsat,98.2,actual,pelagic,LMP DO
200,2004-06-21,1,NA,temp_C,18.4,actual,pelagic,LMP DO
200,2007-10-15,12,NA,DO_pctsat,92.6,actual,pelagic,LMP DO
200,2004-08-23,11,NA,DO_mgl,7.37,actual,pelagic,LMP DO
200,1996-07-02,18,NA,temp_C,9,actual,pelagic,LMP DO
200,2010-09-13,14,NA,DO_mgl,4.31,actual,pelagic,LMP DO
200,2010-09-13,11,NA,DO_mgl,6.75,actual,pelagic,LMP DO
200,2000-08-13,2,NA,DO_pctsat,99,actual,pelagic,LMP DO
200,2000-07-24,12,NA,temp_C,12.4,actual,pelagic,LMP DO
200,1999-09-20,18,NA,DO_pctsat,49,actual,pelagic,LMP DO
200,1999-09-20,17,NA,DO_pctsat,53,actual,pelagic,LMP DO
200,2019-09-30,2.8219999999999996,NA,DO_mgl,8.97,actual,pelagic,LMP DO
200,2006-05-31,9,NA,temp_C,10.6,actual,pelagic,LMP DO
200,1997-07-22,0.5,NA,temp_C,21.5,actual,pelagic,LMP DO
200,2019-09-30,11.963000000000001,NA,DO_mgl,4.95,actual,pelagic,LMP DO
200,1999-05-26,2,NA,temp_C,14.6,actual,pelagic,LMP DO
200,1992-05-26,0.5,NA,temp_C,13,actual,pelagic,LMP DO
200,1995-07-13,9,NA,temp_C,14.1,actual,pelagic,LMP DO
200,1986-09-02,1,NA,temp_C,20.1,actual,pelagic,LMP DO
200,2001-08-21,9,NA,temp_C,15.2,actual,pelagic,LMP DO
200,2004-06-21,1,suspect,DO_mgl,11.49,actual,pelagic,LMP DO
200,2018-06-18,10,NA,temp_C,9.9,actual,pelagic,LMP DO
200,1996-07-24,15,NA,temp_C,10,actual,pelagic,LMP DO
200,2012-08-20,11,NA,DO_pctsat,65.4,actual,pelagic,LMP DO
200,2003-06-23,18,NA,temp_C,7.8,actual,pelagic,LMP DO
200,2003-06-23,17,NA,temp_C,7.9,actual,pelagic,LMP DO
200,1996-08-14,18,NA,DO_mgl,4.8,actual,pelagic,LMP DO
200,1999-07-01,12,NA,DO_mgl,9.6,actual,pelagic,LMP DO
200,2010-07-12,14,NA,DO_mgl,7.01,actual,pelagic,LMP DO
200,2001-08-21,5,NA,temp_C,23.6,actual,pelagic,LMP DO
200,2007-09-11,11,NA,temp_C,13.9,actual,pelagic,LMP DO
200,2015-06-22,16,NA,DO_pctsat,85.8,actual,pelagic,LMP DO
200,2000-07-24,13,NA,DO_mgl,7.4,actual,pelagic,LMP DO
200,2003-06-23,13,NA,temp_C,8.6,actual,pelagic,LMP DO
200,2003-06-23,12,NA,temp_C,9.1,actual,pelagic,LMP DO
200,1991-07-30,3,NA,DO_mgl,7.9,actual,pelagic,LMP DO
200,2012-08-20,2,NA,DO_pctsat,103.2,actual,pelagic,LMP DO
200,1991-07-30,0.1,NA,DO_mgl,7.8,actual,pelagic,LMP DO
200,2012-08-20,15,NA,DO_mgl,5.07,actual,pelagic,LMP DO
200,2004-06-21,3,NA,temp_C,18.4,actual,pelagic,LMP DO
200,2007-09-11,2,NA,temp_C,19.2,actual,pelagic,LMP DO
200,2010-08-17,9,NA,DO_pctsat,103.4,actual,pelagic,LMP DO
200,2012-06-19,4,NA,DO_mgl,8.629999999999999,actual,pelagic,LMP DO
200,1996-07-02,19,NA,temp_C,9,actual,pelagic,LMP DO
200,2014-08-19,15,NA,DO_mgl,6.619999999999999,actual,pelagic,LMP DO
200,1999-09-20,25,NA,DO_pctsat,31,actual,pelagic,LMP DO
200,2010-06-02,1,NA,DO_mgl,8,actual,pelagic,LMP DO
200,2010-09-13,10,NA,DO_mgl,8.56,actual,pelagic,LMP DO
200,2004-09-20,9,NA,temp_C,18.5,actual,pelagic,LMP DO
200,1999-09-20,19,NA,DO_pctsat,35,actual,pelagic,LMP DO
200,2016-09-28,11,NA,temp_C,17,actual,pelagic,LMP DO
200,1997-07-22,1,NA,temp_C,21.5,actual,pelagic,LMP DO
200,2007-09-11,13,NA,DO_mgl,6.2,actual,pelagic,LMP DO
200,1992-07-29,4,NA,DO_mgl,8,actual,pelagic,LMP DO
200,2004-06-21,13,NA,DO_mgl,10.54,actual,pelagic,LMP DO
200,2010-10-05,17,NA,DO_pctsat,21.4,actual,pelagic,LMP DO
200,2014-09-15,16,NA,DO_pctsat,45.9,actual,pelagic,LMP DO
200,2017-07-18,0.5,NA,DO_mgl,8.53,actual,pelagic,LMP DO
200,1999-09-20,13,NA,DO_pctsat,83,actual,pelagic,LMP DO
200,1999-09-20,12,NA,DO_pctsat,89,actual,pelagic,LMP DO
200,2010-06-02,5,NA,temp_C,17.7,actual,pelagic,LMP DO
200,1987-05-29,12,NA,temp_C,8,actual,pelagic,LMP DO
200,1987-05-29,11,NA,temp_C,8,actual,pelagic,LMP DO
200,2003-08-18,11,NA,temp_C,12.1,actual,pelagic,LMP DO
200,1989-07-25,0.1,NA,DO_mgl,8.4,actual,pelagic,LMP DO
200,2010-07-12,1,NA,DO_pctsat,99.3,actual,pelagic,LMP DO
200,2010-07-12,0.5,NA,DO_pctsat,99.3,actual,pelagic,LMP DO
200,2012-08-20,14,NA,DO_pctsat,49.9,actual,pelagic,LMP DO
200,2001-08-21,7,NA,temp_C,21.4,actual,pelagic,LMP DO
200,2011-05-31,18,NA,temp_C,8.3,actual,pelagic,LMP DO
200,1992-07-01,4,NA,DO_mgl,9.1,actual,pelagic,LMP DO
200,1996-07-24,13,NA,temp_C,10,actual,pelagic,LMP DO
200,2014-09-15,0.5,NA,DO_pctsat,98.8,actual,pelagic,LMP DO
200,1993-06-13,3,NA,DO_pctsat,92,actual,pelagic,LMP DO
200,1993-06-13,4,NA,DO_pctsat,92,actual,pelagic,LMP DO
200,2010-07-12,3,NA,DO_mgl,7.75,actual,pelagic,LMP DO
200,1994-08-03,2,NA,temp_C,25,actual,pelagic,LMP DO
200,1996-05-22,19,NA,DO_mgl,11,actual,pelagic,LMP DO
200,1991-08-27,5,NA,DO_mgl,7.9,actual,pelagic,LMP DO
200,1994-06-14,4,NA,DO_pctsat,97,actual,pelagic,LMP DO
200,1992-07-01,5.5,NA,temp_C,18.1,actual,pelagic,LMP DO
200,2015-09-21,8,NA,DO_pctsat,97.8,actual,pelagic,LMP DO
200,1990-08-28,6.5,NA,DO_mgl,9,actual,pelagic,LMP DO
200,2003-06-23,0.5,NA,temp_C,18.6,actual,pelagic,LMP DO
200,2010-07-12,14,NA,temp_C,11.1,actual,pelagic,LMP DO
200,1999-07-01,6,NA,temp_C,19.5,actual,pelagic,LMP DO
200,1999-09-20,15,NA,temp_C,11,actual,pelagic,LMP DO
200,1991-08-27,12.5,NA,DO_pctsat,74,actual,pelagic,LMP DO
200,2004-06-21,0.5,NA,temp_C,18.4,actual,pelagic,LMP DO
200,1992-05-26,2,NA,temp_C,13,actual,pelagic,LMP DO
200,1993-05-30,6,NA,temp_C,11.8,actual,pelagic,LMP DO
200,2001-06-25,19,NA,DO_mgl,11.2,actual,pelagic,LMP DO
200,2004-06-21,16,NA,DO_mgl,7.83,actual,pelagic,LMP DO
200,2004-06-21,15,NA,DO_mgl,8.28,actual,pelagic,LMP DO
200,2019-09-30,10.924,NA,DO_mgl,6.33,actual,pelagic,LMP DO
200,2001-06-25,20,NA,DO_mgl,11,actual,pelagic,LMP DO
200,1993-06-13,5,NA,temp_C,14.6,actual,pelagic,LMP DO
200,2011-06-21,4,NA,DO_mgl,9.07,actual,pelagic,LMP DO
200,1997-05-20,14,NA,DO_mgl,7.4,actual,pelagic,LMP DO
200,2001-07-23,16,NA,DO_mgl,7.5,actual,pelagic,LMP DO
200,2010-08-17,8,NA,DO_mgl,8.129999999999999,actual,pelagic,LMP DO
200,1997-07-22,21,NA,DO_mgl,5,actual,pelagic,LMP DO
200,2019-10-10,21.261999999999997,NA,DO_pctsat,17.5,actual,pelagic,LMP DO
200,2012-06-19,8,NA,DO_pctsat,96.2,actual,pelagic,LMP DO
200,2012-06-19,7,NA,DO_pctsat,97.5,actual,pelagic,LMP DO
200,2012-06-19,6,NA,DO_pctsat,98.4,actual,pelagic,LMP DO
200,1998-06-16,10,NA,DO_mgl,11.5,actual,pelagic,LMP DO
200,2007-09-11,13,NA,temp_C,11.7,actual,pelagic,LMP DO
200,2012-05-23,9,NA,temp_C,11.5,actual,pelagic,LMP DO
200,1999-07-20,1,NA,temp_C,23.5,actual,pelagic,LMP DO
200,2006-07-24,19,NA,DO_mgl,3.9,actual,pelagic,LMP DO
200,1999-09-20,3,NA,DO_pctsat,98,actual,pelagic,LMP DO
200,1998-06-16,5,NA,DO_mgl,11.2,actual,pelagic,LMP DO
200,2010-08-17,5,NA,temp_C,23.5,actual,pelagic,LMP DO
200,2015-07-20,2,NA,DO_pctsat,104.5,actual,pelagic,LMP DO
200,2002-09-30,10,NA,DO_mgl,9.3,actual,pelagic,LMP DO
200,2006-05-31,13,NA,DO_mgl,12.229999999999999,actual,pelagic,LMP DO
200,2006-05-31,12,NA,DO_mgl,12.129999999999999,actual,pelagic,LMP DO
200,2006-05-31,11,NA,DO_mgl,12.07,actual,pelagic,LMP DO
200,2015-06-22,17,NA,DO_pctsat,85,actual,pelagic,LMP DO
200,2007-09-11,3,NA,temp_C,19.5,actual,pelagic,LMP DO
200,1987-07-01,4,NA,DO_pctsat,99,actual,pelagic,LMP DO
200,2007-09-11,1,NA,temp_C,18.9,actual,pelagic,LMP DO
200,2010-08-17,8,NA,DO_pctsat,99.4,actual,pelagic,LMP DO
